Bruinbase> Bruinbase> Bruinbase> { key: 2, pid: 1277 | 3 } 
{ key: 480123411, pid: 126 | 4 } 
{ key: 481123411, pid: 1266 | 2 } 
{ key: 484123411, pid: 366 | 5 } 
{ key: 485123411, pid: 141 | 1 } 
{ key: 486123411, pid: 758 | 3 } 
{ key: 487123411, pid: 1325 | 4 } 
{ key: 488123411, pid: 353 | 4 } 
{ key: 489123411, pid: 867 | 0 } 
{ key: 490123411, pid: 763 | 2 } 
{ key: 491123411, pid: 139 | 1 } 
{ key: 492123411, pid: 1204 | 0 } 
{ key: 493123411, pid: 254 | 2 } 
{ key: 494123411, pid: 830 | 8 } 
{ key: 495123411, pid: 526 | 6 } 
{ key: 496123411, pid: 111 | 0 } 
{ key: 501123411, pid: 863 | 0 } 
{ key: 502123411, pid: 1139 | 2 } 
{ key: 503123411, pid: 778 | 5 } 
{ key: 504123411, pid: 979 | 5 } 
{ key: 505123411, pid: 1197 | 0 } 
{ key: 507123411, pid: 747 | 0 } 
{ key: 509123411, pid: 413 | 5 } 
{ key: 510123411, pid: 713 | 6 } 
{ key: 513123411, pid: 956 | 0 } 
{ key: 514123411, pid: 1225 | 3 } 
{ key: 515123411, pid: 21 | 1 } 
{ key: 516123411, pid: 648 | 6 } 
{ key: 517123411, pid: 417 | 6 } 
{ key: 520123411, pid: 473 | 5 } 
{ key: 521123411, pid: 708 | 2 } 
{ key: 522123411, pid: 1060 | 7 } 
{ key: 523123411, pid: 1329 | 0 } 
{ key: 524123411, pid: 1142 | 8 } 
{ key: 526123411, pid: 1363 | 5 } 
{ key: 527123411, pid: 1064 | 3 } 
{ key: 528123411, pid: 882 | 6 } 
{ key: 529123411, pid: 1292 | 7 } 
{ key: 530123411, pid: 713 | 7 } 
{ key: 532123411, pid: 1272 | 0 } 
{ key: 533123411, pid: 822 | 0 } 
{ key: 534123411, pid: 683 | 6 } 
{ key: 536123411, pid: 305 | 2 } 
{ key: 537123411, pid: 1313 | 0 } 
{ key: 539123411, pid: 1045 | 4 } 
{ key: 540123411, pid: 1222 | 8 } 
{ key: 541123411, pid: 30 | 8 } 
{ key: 542123411, pid: 15 | 2 } 
{ key: 543123411, pid: 1040 | 0 } 
{ key: 544123411, pid: 1204 | 7 } 
{ key: 546123411, pid: 344 | 0 } 
{ key: 548123411, pid: 171 | 6 } 
{ key: 549123411, pid: 889 | 3 } 
{ key: 550123411, pid: 997 | 4 } 
{ key: 551123411, pid: 1310 | 8 } 
{ key: 552123411, pid: 1092 | 5 } 
{ key: 553123411, pid: 715 | 0 } 
{ key: 555123411, pid: 120 | 1 } 
{ key: 556123411, pid: 1063 | 7 } 
{ key: 557123411, pid: 844 | 2 } 
{ key: 558123411, pid: 441 | 7 } 
{ key: 561123411, pid: 105 | 5 } 
{ key: 562123411, pid: 1219 | 7 } 
{ key: 563123411, pid: 769 | 6 } 
{ key: 564123411, pid: 1084 | 4 } 
{ key: 565123411, pid: 678 | 8 } 
{ key: 566123411, pid: 749 | 1 } 
{ key: 567123411, pid: 971 | 4 } 
{ key: 568123411, pid: 690 | 8 } 
{ key: 569123411, pid: 272 | 5 } 
{ key: 570123411, pid: 1109 | 6 } 
{ key: 572123411, pid: 36 | 3 } 
{ key: 574123411, pid: 1049 | 7 } 
{ key: 575123411, pid: 1317 | 2 } 
{ key: 576123411, pid: 645 | 0 } 
{ key: 577123411, pid: 439 | 4 } 
{ key: 578123411, pid: 201 | 7 } 
{ key: 579123411, pid: 345 | 3 } 
{ key: 581123411, pid: 218 | 5 } 
{ key: 582123411, pid: 857 | 6 } 
{ key: 583123411, pid: 828 | 7 } 
{ key: 584123411, pid: 63 | 7 } 
{ key: 585123411, pid: 655 | 7 } 
{ key: 586123411, pid: 102 | 0 } 
{ key: 587123411, pid: 1327 | 2 } 
{ key: 588123411, pid: 727 | 2 } 
{ key: 589123411, pid: 379 | 3 } 
{ key: 590123411, pid: 965 | 6 } 
{ key: 592123411, pid: 584 | 6 } 
{ key: 593123411, pid: 944 | 7 } 
{ key: 594123411, pid: 471 | 6 } 
{ key: 595123411, pid: 716 | 6 } 
{ key: 596123411, pid: 627 | 6 } 
{ key: 598123411, pid: 789 | 6 } 
{ key: 599123411, pid: 202 | 8 } 
{ key: 600123411, pid: 1299 | 7 } 
{ key: 601123411, pid: 1133 | 8 } 
{ key: 602123411, pid: 942 | 1 } 
{ key: 603123411, pid: 71 | 1 } 
{ key: 604123411, pid: 1118 | 0 } 
{ key: 605123411, pid: 556 | 7 } 
{ key: 606123411, pid: 909 | 0 } 
{ key: 607123411, pid: 763 | 3 } 
{ key: 608123411, pid: 1298 | 8 } 
{ key: 609123411, pid: 686 | 6 } 
{ key: 610123411, pid: 310 | 3 } 
{ key: 611123411, pid: 1148 | 7 } 
{ key: 613123411, pid: 1004 | 2 } 
{ key: 614123411, pid: 1016 | 6 } 
{ key: 615123411, pid: 679 | 4 } 
{ key: 616123411, pid: 1315 | 2 } 
{ key: 617123411, pid: 1064 | 1 } 
{ key: 619123411, pid: 1321 | 7 } 
{ key: 620123411, pid: 699 | 5 } 
{ key: 621123411, pid: 691 | 6 } 
{ key: 622123411, pid: 996 | 8 } 
{ key: 623123411, pid: 1226 | 0 } 
{ key: 624123411, pid: 911 | 0 } 
{ key: 625123411, pid: 751 | 5 } 
{ key: 626123411, pid: 541 | 7 } 
{ key: 628123411, pid: 457 | 6 } 
{ key: 629123411, pid: 644 | 1 } 
{ key: 630123411, pid: 635 | 4 } 
{ key: 631123411, pid: 528 | 5 } 
{ key: 634123411, pid: 1082 | 1 } 
{ key: 635123411, pid: 578 | 6 } 
{ key: 637123411, pid: 1269 | 2 } 
{ key: 638123411, pid: 1257 | 2 } 
{ key: 639123411, pid: 813 | 7 } 
{ key: 640123411, pid: 518 | 6 } 
{ key: 641123411, pid: 552 | 7 } 
{ key: 642123411, pid: 1140 | 3 } 
{ key: 644123411, pid: 1307 | 3 } 
{ key: 646123411, pid: 478 | 0 } 
{ key: 647123411, pid: 805 | 8 } 
{ key: 648123411, pid: 128 | 0 } 
{ key: 649123411, pid: 860 | 6 } 
{ key: 650123411, pid: 1048 | 8 } 
{ key: 651123411, pid: 791 | 5 } 
{ key: 652123411, pid: 832 | 5 } 
{ key: 653123411, pid: 623 | 7 } 
{ key: 654123411, pid: 911 | 8 } 
{ key: 656123411, pid: 998 | 4 } 
{ key: 657123411, pid: 272 | 1 } 
{ key: 658123411, pid: 1192 | 1 } 
{ key: 659123411, pid: 796 | 7 } 
{ key: 660123411, pid: 203 | 4 } 
{ key: 661123411, pid: 1080 | 0 } 
{ key: 663123411, pid: 89 | 6 } 
{ key: 664123411, pid: 192 | 0 } 
{ key: 665123411, pid: 933 | 7 } 
{ key: 666123411, pid: 139 | 0 } 
{ key: 667123411, pid: 1164 | 1 } 
{ key: 668123411, pid: 396 | 2 } 
{ key: 669123411, pid: 1024 | 7 } 
{ key: 670123411, pid: 704 | 3 } 
{ key: 671123411, pid: 235 | 2 } 
{ key: 672123411, pid: 812 | 2 } 
{ key: 673123411, pid: 1297 | 5 } 
{ key: 676123411, pid: 646 | 1 } 
{ key: 677123411, pid: 769 | 4 } 
{ key: 678123411, pid: 1212 | 2 } 
{ key: 679123411, pid: 944 | 5 } 
{ key: 680123411, pid: 244 | 8 } 
{ key: 682123411, pid: 69 | 1 } 
{ key: 683123411, pid: 833 | 2 } 
{ key: 684123411, pid: 1049 | 8 } 
{ key: 685123411, pid: 1001 | 0 } 
{ key: 686123411, pid: 588 | 3 } 
{ key: 687123411, pid: 334 | 5 } 
{ key: 688123411, pid: 84 | 0 } 
{ key: 691123411, pid: 1135 | 8 } 
{ key: 692123411, pid: 1206 | 2 } 
{ key: 693123411, pid: 296 | 6 } 
{ key: 694123411, pid: 1248 | 2 } 
{ key: 695123411, pid: 628 | 7 } 
{ key: 696123411, pid: 1065 | 1 } 
{ key: 697123411, pid: 522 | 7 } 
{ key: 699123411, pid: 105 | 1 } 
{ key: 700123411, pid: 628 | 0 } 
{ key: 703123411, pid: 989 | 0 } 
{ key: 705123411, pid: 324 | 4 } 
{ key: 706123411, pid: 793 | 2 } 
{ key: 707123411, pid: 201 | 3 } 
{ key: 708123411, pid: 1211 | 8 } 
{ key: 709123411, pid: 636 | 2 } 
{ key: 710123411, pid: 868 | 7 } 
{ key: 712123411, pid: 750 | 6 } 
{ key: 713123411, pid: 185 | 8 } 
{ key: 714123411, pid: 1249 | 8 } 
{ key: 715123411, pid: 1187 | 6 } 
{ key: 716123411, pid: 259 | 4 } 
{ key: 719123411, pid: 1098 | 0 } 
{ key: 720123411, pid: 359 | 1 } 
{ key: 721123411, pid: 427 | 5 } 
{ key: 722123411, pid: 1327 | 5 } 
{ key: 724123411, pid: 200 | 4 } 
{ key: 725123411, pid: 1350 | 2 } 
{ key: 726123411, pid: 1052 | 3 } 
{ key: 727123411, pid: 733 | 5 } 
{ key: 728123411, pid: 748 | 1 } 
{ key: 729123411, pid: 522 | 3 } 
{ key: 730123411, pid: 814 | 5 } 
{ key: 731123411, pid: 259 | 3 } 
{ key: 732123411, pid: 1014 | 6 } 
{ key: 734123411, pid: 755 | 0 } 
{ key: 736123411, pid: 395 | 3 } 
{ key: 739123411, pid: 1259 | 2 } 
{ key: 743123411, pid: 764 | 0 } 
{ key: 744123411, pid: 680 | 1 } 
{ key: 745123411, pid: 710 | 0 } 
{ key: 746123411, pid: 968 | 4 } 
{ key: 747123411, pid: 685 | 0 } 
{ key: 748123411, pid: 943 | 2 } 
{ key: 750123411, pid: 1297 | 7 } 
{ key: 751123411, pid: 354 | 6 } 
{ key: 752123411, pid: 519 | 2 } 
{ key: 753123411, pid: 1059 | 1 } 
{ key: 754123411, pid: 1314 | 6 } 
{ key: 755123411, pid: 429 | 8 } 
{ key: 756123411, pid: 963 | 4 } 
{ key: 757123411, pid: 1210 | 8 } 
{ key: 758123411, pid: 371 | 0 } 
{ key: 759123411, pid: 786 | 4 } 
{ key: 760123411, pid: 939 | 2 } 
{ key: 761123411, pid: 654 | 7 } 
{ key: 762123411, pid: 920 | 1 } 
{ key: 763123411, pid: 67 | 3 } 
{ key: 766123411, pid: 33 | 5 } 
{ key: 767123411, pid: 1219 | 3 } 
{ key: 768123411, pid: 1149 | 4 } 
{ key: 769123411, pid: 1320 | 6 } 
{ key: 770123411, pid: 1154 | 7 } 
{ key: 771123411, pid: 390 | 1 } 
{ key: 772123411, pid: 937 | 4 } 
{ key: 773123411, pid: 385 | 7 } 
{ key: 774123411, pid: 1031 | 7 } 
{ key: 775123411, pid: 1199 | 8 } 
{ key: 777123411, pid: 1160 | 1 } 
{ key: 781123411, pid: 219 | 8 } 
{ key: 782123411, pid: 605 | 8 } 
{ key: 783123411, pid: 304 | 1 } 
{ key: 784123411, pid: 276 | 3 } 
{ key: 785123411, pid: 1201 | 0 } 
{ key: 787123411, pid: 1181 | 0 } 
{ key: 788123411, pid: 886 | 7 } 
{ key: 789123411, pid: 1010 | 5 } 
{ key: 790123411, pid: 765 | 2 } 
{ key: 791123411, pid: 364 | 3 } 
{ key: 792123411, pid: 561 | 6 } 
{ key: 793123411, pid: 78 | 2 } 
{ key: 794123411, pid: 1051 | 1 } 
{ key: 796123411, pid: 286 | 4 } 
{ key: 798123411, pid: 273 | 2 } 
{ key: 799123411, pid: 1166 | 4 } 
{ key: 800123411, pid: 69 | 0 } 
{ key: 801123411, pid: 946 | 0 } 
{ key: 802123411, pid: 594 | 7 } 
{ key: 804123411, pid: 677 | 2 } 
{ key: 805123411, pid: 68 | 3 } 
{ key: 806123411, pid: 538 | 3 } 
{ key: 808123411, pid: 1177 | 4 } 
{ key: 809123411, pid: 277 | 0 } 
{ key: 810123411, pid: 592 | 5 } 
{ key: 811123411, pid: 927 | 0 } 
{ key: 812123411, pid: 1218 | 5 } 
{ key: 813123411, pid: 822 | 2 } 
{ key: 814123411, pid: 385 | 6 } 
{ key: 817123411, pid: 319 | 1 } 
{ key: 819123411, pid: 1255 | 5 } 
{ key: 820123411, pid: 119 | 6 } 
{ key: 821123411, pid: 981 | 4 } 
{ key: 822123411, pid: 1106 | 8 } 
{ key: 825123411, pid: 783 | 2 } 
{ key: 826123411, pid: 779 | 2 } 
{ key: 827123411, pid: 391 | 7 } 
{ key: 828123411, pid: 835 | 6 } 
{ key: 829123411, pid: 1188 | 8 } 
{ key: 830123411, pid: 894 | 8 } 
{ key: 831123411, pid: 750 | 3 } 
{ key: 832123411, pid: 626 | 0 } 
{ key: 834123411, pid: 401 | 7 } 
{ key: 835123411, pid: 1097 | 1 } 
{ key: 836123411, pid: 1276 | 6 } 
{ key: 837123411, pid: 431 | 8 } 
{ key: 838123411, pid: 1120 | 6 } 
{ key: 839123411, pid: 325 | 0 } 
{ key: 840123411, pid: 938 | 0 } 
{ key: 841123411, pid: 515 | 6 } 
{ key: 842123411, pid: 967 | 5 } 
{ key: 843123411, pid: 1191 | 1 } 
{ key: 844123411, pid: 673 | 5 } 
{ key: 845123411, pid: 1141 | 7 } 
{ key: 846123411, pid: 451 | 4 } 
{ key: 847123411, pid: 910 | 3 } 
{ key: 848123411, pid: 904 | 6 } 
{ key: 849123411, pid: 112 | 8 } 
{ key: 851123411, pid: 466 | 5 } 
{ key: 853123411, pid: 344 | 8 } 
{ key: 855123411, pid: 1163 | 5 } 
{ key: 856123411, pid: 917 | 6 } 
{ key: 857123411, pid: 699 | 6 } 
{ key: 858123411, pid: 1078 | 2 } 
{ key: 861123411, pid: 459 | 5 } 
{ key: 863123411, pid: 1265 | 7 } 
{ key: 864123411, pid: 752 | 3 } 
{ key: 865123411, pid: 637 | 8 } 
{ key: 866123411, pid: 1240 | 1 } 
{ key: 867123411, pid: 1111 | 8 } 
{ key: 868123411, pid: 300 | 4 } 
{ key: 869123411, pid: 1218 | 0 } 
{ key: 871123411, pid: 790 | 8 } 
{ key: 872123411, pid: 29 | 1 } 
{ key: 873123411, pid: 931 | 8 } 
{ key: 875123411, pid: 954 | 2 } 
{ key: 878123411, pid: 462 | 8 } 
{ key: 879123411, pid: 401 | 0 } 
{ key: 880123411, pid: 486 | 2 } 
{ key: 881123411, pid: 406 | 0 } 
{ key: 882123411, pid: 364 | 6 } 
{ key: 883123411, pid: 733 | 6 } 
{ key: 884123411, pid: 848 | 3 } 
{ key: 885123411, pid: 888 | 4 } 
{ key: 886123411, pid: 1244 | 6 } 
{ key: 887123411, pid: 1230 | 8 } 
{ key: 888123411, pid: 927 | 4 } 
{ key: 889123411, pid: 238 | 8 } 
{ key: 890123411, pid: 1118 | 8 } 
{ key: 891123411, pid: 111 | 6 } 
{ key: 892123411, pid: 726 | 5 } 
{ key: 893123411, pid: 128 | 1 } 
{ key: 894123411, pid: 1209 | 7 } 
{ key: 895123411, pid: 1260 | 3 } 
{ key: 896123411, pid: 931 | 5 } 
{ key: 897123411, pid: 681 | 7 } 
{ key: 898123411, pid: 1167 | 8 } 
{ key: 899123411, pid: 95 | 6 } 
{ key: 900123411, pid: 1201 | 5 } 
{ key: 901123411, pid: 850 | 4 } 
{ key: 902123411, pid: 1032 | 4 } 
{ key: 903123411, pid: 1057 | 1 } 
{ key: 904123411, pid: 926 | 0 } 
{ key: 905123411, pid: 11 | 7 } 
{ key: 906123411, pid: 524 | 2 } 
{ key: 907123411, pid: 572 | 3 } 
{ key: 908123411, pid: 976 | 5 } 
{ key: 909123411, pid: 751 | 1 } 
{ key: 910123411, pid: 1274 | 0 } 
{ key: 911123411, pid: 1101 | 6 } 
{ key: 912123411, pid: 527 | 2 } 
{ key: 913123411, pid: 1194 | 2 } 
{ key: 915123411, pid: 1009 | 7 } 
{ key: 918123411, pid: 826 | 3 } 
{ key: 919123411, pid: 609 | 2 } 
{ key: 921123411, pid: 1044 | 1 } 
{ key: 922123411, pid: 1152 | 3 } 
{ key: 923123411, pid: 1009 | 0 } 
{ key: 924123411, pid: 1087 | 0 } 
{ key: 925123411, pid: 1007 | 1 } 
{ key: 926123411, pid: 901 | 3 } 
{ key: 927123411, pid: 463 | 6 } 
{ key: 929123411, pid: 700 | 0 } 
{ key: 930123411, pid: 1040 | 2 } 
{ key: 931123411, pid: 1219 | 4 } 
{ key: 932123411, pid: 736 | 8 } 
{ key: 934123411, pid: 819 | 8 } 
{ key: 935123411, pid: 315 | 7 } 
{ key: 936123411, pid: 779 | 4 } 
{ key: 937123411, pid: 557 | 5 } 
{ key: 938123411, pid: 866 | 7 } 
{ key: 939123411, pid: 1013 | 0 } 
{ key: 940123411, pid: 1268 | 2 } 
{ key: 941123411, pid: 968 | 7 } 
{ key: 943123411, pid: 740 | 7 } 
{ key: 944123411, pid: 971 | 3 } 
{ key: 946123411, pid: 940 | 7 } 
{ key: 947123411, pid: 291 | 0 } 
{ key: 948123411, pid: 1085 | 1 } 
{ key: 949123411, pid: 1193 | 0 } 
{ key: 950123411, pid: 873 | 3 } 
{ key: 952123411, pid: 407 | 8 } 
{ key: 953123411, pid: 289 | 2 } 
{ key: 955123411, pid: 149 | 0 } 
{ key: 956123411, pid: 980 | 0 } 
{ key: 957123411, pid: 16 | 0 } 
{ key: 960123411, pid: 825 | 6 } 
{ key: 961123411, pid: 1053 | 8 } 
{ key: 964123411, pid: 1176 | 2 } 
{ key: 966123411, pid: 919 | 7 } 
{ key: 967123411, pid: 138 | 2 } 
{ key: 968123411, pid: 766 | 8 } 
{ key: 969123411, pid: 260 | 0 } 
{ key: 970123411, pid: 594 | 8 } 
{ key: 971123411, pid: 1022 | 6 } 
{ key: 973123411, pid: 814 | 8 } 
{ key: 974123411, pid: 293 | 4 } 
{ key: 976123411, pid: 962 | 1 } 
{ key: 977123411, pid: 1207 | 0 } 
{ key: 978123411, pid: 406 | 1 } 
{ key: 980123411, pid: 929 | 3 } 
{ key: 982123411, pid: 519 | 4 } 
{ key: 983123411, pid: 1091 | 5 } 
{ key: 984123411, pid: 1041 | 1 } 
{ key: 985123411, pid: 774 | 4 } 
{ key: 986123411, pid: 1215 | 8 } 
{ key: 987123411, pid: 731 | 5 } 
{ key: 989123411, pid: 683 | 5 } 
{ key: 991123411, pid: 65 | 3 } 
{ key: 992123411, pid: 694 | 6 } 
{ key: 993123411, pid: 582 | 6 } 
{ key: 995123411, pid: 1067 | 5 } 
{ key: 996123411, pid: 988 | 8 } 
{ key: 998123411, pid: 763 | 1 } 
{ key: 1000123411, pid: 176 | 0 } 
{ key: 1002123411, pid: 628 | 5 } 
{ key: 1003123411, pid: 107 | 7 } 
{ key: 1004123411, pid: 1139 | 0 } 
{ key: 1008123411, pid: 804 | 0 } 
{ key: 1009123411, pid: 70 | 2 } 
{ key: 1010123411, pid: 1183 | 3 } 
{ key: 1011123411, pid: 552 | 4 } 
{ key: 1012123411, pid: 286 | 0 } 
{ key: 1013123411, pid: 794 | 2 } 
{ key: 1014123411, pid: 387 | 5 } 
{ key: 1015123411, pid: 126 | 7 } 
{ key: 1016123411, pid: 7 | 2 } 
{ key: 1017123411, pid: 1138 | 2 } 
{ key: 1019123411, pid: 65 | 4 } 
{ key: 1020123411, pid: 861 | 4 } 
{ key: 1021123411, pid: 1081 | 6 } 
{ key: 1022123411, pid: 1364 | 0 } 
{ key: 1023123411, pid: 1005 | 5 } 
{ key: 1024123411, pid: 266 | 8 } 
{ key: 1025123411, pid: 514 | 8 } 
{ key: 1026123411, pid: 185 | 0 } 
{ key: 1027123411, pid: 1056 | 4 } 
{ key: 1028123411, pid: 390 | 5 } 
{ key: 1029123411, pid: 883 | 7 } 
{ key: 1030123411, pid: 465 | 7 } 
{ key: 1032123411, pid: 1014 | 1 } 
{ key: 1034123411, pid: 901 | 0 } 
{ key: 1035123411, pid: 885 | 7 } 
{ key: 1036123411, pid: 106 | 2 } 
{ key: 1037123411, pid: 1318 | 7 } 
{ key: 1039123411, pid: 120 | 7 } 
{ key: 1040123411, pid: 579 | 3 } 
{ key: 1043123411, pid: 1327 | 0 } 
{ key: 1044123411, pid: 1311 | 5 } 
{ key: 1045123411, pid: 351 | 6 } 
{ key: 1049123411, pid: 536 | 0 } 
{ key: 1050123411, pid: 607 | 3 } 
{ key: 1051123411, pid: 953 | 5 } 
{ key: 1052123411, pid: 828 | 2 } 
{ key: 1053123411, pid: 319 | 8 } 
{ key: 1054123411, pid: 10 | 2 } 
{ key: 1056123411, pid: 962 | 4 } 
{ key: 1057123411, pid: 607 | 7 } 
{ key: 1058123411, pid: 998 | 5 } 
{ key: 1059123411, pid: 1086 | 8 } 
{ key: 1060123411, pid: 1179 | 1 } 
{ key: 1061123411, pid: 1248 | 6 } 
{ key: 1062123411, pid: 42 | 3 } 
{ key: 1063123411, pid: 1071 | 7 } 
{ key: 1064123411, pid: 53 | 3 } 
{ key: 1065123411, pid: 954 | 4 } 
{ key: 1066123411, pid: 160 | 3 } 
{ key: 1067123411, pid: 417 | 8 } 
{ key: 1068123411, pid: 1300 | 7 } 
{ key: 1070123411, pid: 191 | 7 } 
{ key: 1072123411, pid: 1065 | 7 } 
{ key: 1073123411, pid: 1061 | 0 } 
{ key: 1074123411, pid: 1268 | 1 } 
{ key: 1075123411, pid: 1030 | 0 } 
{ key: 1078123411, pid: 1057 | 6 } 
{ key: 1079123411, pid: 1256 | 4 } 
{ key: 1080123411, pid: 950 | 8 } 
{ key: 1082123411, pid: 361 | 1 } 
{ key: 1084123411, pid: 152 | 4 } 
{ key: 1085123411, pid: 915 | 2 } 
{ key: 1086123411, pid: 979 | 0 } 
{ key: 1087123411, pid: 88 | 5 } 
{ key: 1088123411, pid: 305 | 4 } 
{ key: 1090123411, pid: 627 | 8 } 
{ key: 1092123411, pid: 979 | 3 } 
{ key: 1093123411, pid: 842 | 4 } 
{ key: 1095123411, pid: 1084 | 6 } 
{ key: 1096123411, pid: 159 | 1 } 
{ key: 1097123411, pid: 590 | 3 } 
{ key: 1098123411, pid: 1245 | 0 } 
{ key: 1099123411, pid: 1101 | 3 } 
{ key: 1100123411, pid: 882 | 7 } 
{ key: 1101123411, pid: 973 | 4 } 
{ key: 1103123411, pid: 605 | 7 } 
{ key: 1104123411, pid: 415 | 5 } 
{ key: 1105123411, pid: 1226 | 2 } 
{ key: 1106123411, pid: 1233 | 4 } 
{ key: 1108123411, pid: 1314 | 1 } 
{ key: 1109123411, pid: 1349 | 7 } 
{ key: 1110123411, pid: 1154 | 8 } 
{ key: 1111123411, pid: 476 | 1 } 
{ key: 1112123411, pid: 896 | 8 } 
{ key: 1113123411, pid: 893 | 0 } 
{ key: 1114123411, pid: 1061 | 5 } 
{ key: 1115123411, pid: 384 | 1 } 
{ key: 1116123411, pid: 988 | 0 } 
{ key: 1117123411, pid: 842 | 6 } 
{ key: 1118123411, pid: 98 | 4 } 
{ key: 1119123411, pid: 1098 | 3 } 
{ key: 1120123411, pid: 1193 | 7 } 
{ key: 1121123411, pid: 96 | 6 } 
{ key: 1122123411, pid: 6 | 5 } 
{ key: 1123123411, pid: 1152 | 4 } 
{ key: 1125123411, pid: 1281 | 5 } 
{ key: 1126123411, pid: 986 | 6 } 
{ key: 1127123411, pid: 1237 | 1 } 
{ key: 1129123411, pid: 1255 | 0 } 
{ key: 1130123411, pid: 327 | 0 } 
{ key: 1131123411, pid: 1186 | 5 } 
{ key: 1132123411, pid: 232 | 4 } 
{ key: 1133123411, pid: 108 | 2 } 
{ key: 1135123411, pid: 1094 | 8 } 
{ key: 1136123411, pid: 152 | 5 } 
{ key: 1138123411, pid: 696 | 8 } 
{ key: 1140123411, pid: 471 | 7 } 
{ key: 1141123411, pid: 580 | 1 } 
{ key: 1143123411, pid: 143 | 6 } 
{ key: 1144123411, pid: 261 | 2 } 
{ key: 1146123411, pid: 576 | 0 } 
{ key: 1148123411, pid: 1029 | 5 } 
{ key: 1149123411, pid: 20 | 2 } 
{ key: 1150123411, pid: 88 | 1 } 
{ key: 1151123411, pid: 1085 | 8 } 
{ key: 1152123411, pid: 1290 | 8 } 
{ key: 1154123411, pid: 911 | 3 } 
{ key: 1156123411, pid: 872 | 2 } 
{ key: 1157123411, pid: 516 | 8 } 
{ key: 1158123411, pid: 1124 | 1 } 
{ key: 1159123411, pid: 94 | 1 } 
{ key: 1160123411, pid: 604 | 2 } 
{ key: 1161123411, pid: 1334 | 6 } 
{ key: 1162123411, pid: 43 | 8 } 
{ key: 1163123411, pid: 750 | 1 } 
{ key: 1166123411, pid: 331 | 5 } 
{ key: 1167123411, pid: 875 | 5 } 
{ key: 1169123411, pid: 958 | 6 } 
{ key: 1170123411, pid: 1114 | 3 } 
{ key: 1171123411, pid: 817 | 2 } 
{ key: 1172123411, pid: 1048 | 7 } 
{ key: 1173123411, pid: 117 | 1 } 
{ key: 1174123411, pid: 238 | 3 } 
{ key: 1175123411, pid: 1106 | 5 } 
{ key: 1176123411, pid: 753 | 6 } 
{ key: 1177123411, pid: 67 | 7 } 
{ key: 1178123411, pid: 807 | 1 } 
{ key: 1179123411, pid: 798 | 4 } 
{ key: 1180123411, pid: 1073 | 4 } 
{ key: 1181123411, pid: 711 | 8 } 
{ key: 1182123411, pid: 1287 | 5 } 
{ key: 1183123411, pid: 565 | 5 } 
{ key: 1184123411, pid: 1047 | 1 } 
{ key: 1185123411, pid: 339 | 5 } 
{ key: 1186123411, pid: 31 | 3 } 
{ key: 1187123411, pid: 1271 | 0 } 
{ key: 1189123411, pid: 333 | 2 } 
{ key: 1190123411, pid: 389 | 7 } 
{ key: 1191123411, pid: 1199 | 5 } 
{ key: 1193123411, pid: 224 | 8 } 
{ key: 1194123411, pid: 945 | 4 } 
{ key: 1195123411, pid: 493 | 3 } 
{ key: 1196123411, pid: 1247 | 2 } 
{ key: 1199123411, pid: 446 | 2 } 
{ key: 1201123411, pid: 1040 | 7 } 
{ key: 1202123411, pid: 1058 | 4 } 
{ key: 1203123411, pid: 694 | 7 } 
{ key: 1204123411, pid: 476 | 3 } 
{ key: 1205123411, pid: 11 | 6 } 
{ key: 1207123411, pid: 908 | 5 } 
{ key: 1208123411, pid: 881 | 7 } 
{ key: 1213123411, pid: 13 | 4 } 
{ key: 1214123411, pid: 1285 | 8 } 
{ key: 1215123411, pid: 808 | 7 } 
{ key: 1216123411, pid: 20 | 7 } 
{ key: 1217123411, pid: 1233 | 2 } 
{ key: 1218123411, pid: 1186 | 8 } 
{ key: 1219123411, pid: 530 | 5 } 
{ key: 1220123411, pid: 1039 | 3 } 
{ key: 1222123411, pid: 473 | 2 } 
{ key: 1223123411, pid: 1182 | 1 } 
{ key: 1224123411, pid: 178 | 1 } 
{ key: 1225123411, pid: 735 | 3 } 
{ key: 1226123411, pid: 1278 | 3 } 
{ key: 1227123411, pid: 127 | 7 } 
{ key: 1228123411, pid: 1301 | 2 } 
{ key: 1229123411, pid: 693 | 0 } 
{ key: 1231123411, pid: 585 | 6 } 
{ key: 1232123411, pid: 118 | 4 } 
{ key: 1234123411, pid: 1293 | 7 } 
{ key: 1235123411, pid: 761 | 0 } 
{ key: 1236123411, pid: 870 | 8 } 
{ key: 1237123411, pid: 594 | 0 } 
{ key: 1240123411, pid: 689 | 2 } 
{ key: 1244123411, pid: 770 | 2 } 
{ key: 1245123411, pid: 1210 | 4 } 
{ key: 1246123411, pid: 1215 | 3 } 
{ key: 1247123411, pid: 763 | 8 } 
{ key: 1248123411, pid: 169 | 5 } 
{ key: 1249123411, pid: 541 | 2 } 
{ key: 1252123411, pid: 148 | 0 } 
{ key: 1253123411, pid: 861 | 5 } 
{ key: 1254123411, pid: 870 | 6 } 
{ key: 1255123411, pid: 59 | 1 } 
{ key: 1256123411, pid: 731 | 7 } 
{ key: 1257123411, pid: 769 | 7 } 
{ key: 1258123411, pid: 1100 | 1 } 
{ key: 1259123411, pid: 155 | 7 } 
{ key: 1260123411, pid: 171 | 7 } 
{ key: 1261123411, pid: 1044 | 0 } 
